what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1467599452009
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1467599452253
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1467599452463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599453637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599453716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599465232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599465258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599469895
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467599490580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599498524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1467599604954
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1467599605247
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1467599605280
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1467599605527
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1467599605597
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1467599605650
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1467599605677
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1467599605682
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1467599605828
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1467599605840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599608943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599612095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599613757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599620659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599624667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599681351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599684351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599685971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599687002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599719462
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467599721687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599723503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467599772695
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467599775144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467599781691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467599889838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467599890177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467599890459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467599890762
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467600863021
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467600867187
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467600867327
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467600868778
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467600868856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467600998196
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467601036119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467601039271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467601042905
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467601043451
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467601043545
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467601044200
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467601044278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467601058100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467601097661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1467601114525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467601118956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1467601180872
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467601184476
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467601188812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467601258451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467601324985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467601588672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467601903840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467601906897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467602057812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467602718832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467602780930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467602781117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467602782989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467602783051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467602784986
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467602785984
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1467602786920
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1467602787731
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1467602787747
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1467602787762
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1467602787794
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1467602787840
