what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466994964439
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466994965680
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466994965756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466994968759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466994970146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466994973206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1466994976421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1466994981443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466994989637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466994992680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995004379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995027617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995029288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995084773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466995100394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995114221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995163762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1466995165432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995175623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995175643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995176275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995176883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995179886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995230177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1466995278983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466995297342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466995299048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995304236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466995308048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1466995382495
