what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1469069536837
error,log,,,"Core exception while retrieving the content description",1469069536853
error,log,,,"Core exception while retrieving the content description",1469069536853
error,log,,,"Core exception while retrieving the content description",1469069536853
error,log,,,"Core exception while retrieving the content description",1469069536853
error,log,,,"Core exception while retrieving the content description",1469069536869
error,log,,,"Core exception while retrieving the content description",1469069536869
error,log,,,"Core exception while retrieving the content description",1469069536869
error,log,,,"Core exception while retrieving the content description",1469069536869
error,log,,,"Core exception while retrieving the content description",1469069536931
error,log,,,"Core exception while retrieving the content description",1469069536947
error,log,,,"Core exception while retrieving the content description",1469069536947
error,log,,,"Core exception while retrieving the content description",1469069536947
error,log,,,"Core exception while retrieving the content description",1469069536962
error,log,,,"Core exception while retrieving the content description",1469069536962
error,log,,,"Core exception while retrieving the content description",1469069536962
error,log,,,"Core exception while retrieving the content description",1469069536962
error,log,,,"Core exception while retrieving the content description",1469069536978
error,log,,,"Core exception while retrieving the content description",1469069536978
error,log,,,"Core exception while retrieving the content description",1469069536978
error,log,,,"Core exception while retrieving the content description",1469069536978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469069550582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469069550847
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469069552626
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1469069555855
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1469069555871
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469069559802
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1469069561003
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1469069561097
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469069564998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469069574125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469069578040
