what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1468634876786
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1468634876786
java.specification.name,sysinfo,,,"Java Platform API Specification",1468634876786
java.specification.vendor,sysinfo,,,"Oracle Corporation",1468634876786
java.specification.version,sysinfo,,,"1.7",1468634876786
java.vendor,sysinfo,,,"Oracle Corporation",1468634876786
java.version,sysinfo,,,"1.7.0_79",1468634876786
java.vm.info,sysinfo,,,"mixed mode",1468634876786
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1468634876786
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1468634876786
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1468634876786
java.vm.specification.version,sysinfo,,,"1.7",1468634876786
java.vm.vendor,sysinfo,,,"Oracle Corporation",1468634876786
java.vm.version,sysinfo,,,"24.79-b02",1468634876786
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1468634876836
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1468634876916
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1468634876995
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1468634879247
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1468634879758
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1468634879797
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1468634880147
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1468634880149
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1468634880261
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1468634880342
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1468634880476
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1468635191045
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1468635191048
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1468635191068
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468635191249
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468635191379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468635219829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468635334222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468635335604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468635393245
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1468635403505
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1468635409786
