what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587684101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587684735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587705851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587707102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587710455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587711684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1469587713557
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469587716933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587719867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587728669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587733368
activated,view,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse.ResultView",1469587747169
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469587747258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587752344
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469587753958
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1469587754110
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1469587757426
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1469587758784
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1469587758857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587773114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587776807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469587778508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469587861885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469588049837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469588281257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469588545081
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1469588552042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469588557221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469588567359
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469588567920
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469588568050
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1469588568940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469588569015
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469588580720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469588585669
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469588587171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469588588538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469588591126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469588591295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469588594581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469588594726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469588603654
